movie_id,cast_id,actor
263472,4,"Keanu Reeves"
300532,0,"Dean Stockwell"
111981,5,"James Caan"
283161,4,"Liam Neeson"
283161,15,"Alfred Molina"
242115,5,"Paul Guilfoyle"
242115,10,"Bess Flowers"
258255,2,"Malcolm McDowell"
162383,2,"Gérard Depardieu"
215302,4,"Keenan Wynn"
65014,8,"Joan Crawford"
300153,3,"Ben Kingsley"
319076,5,"Bette Davis"
327389,2,"Udo Kier"
28058,9,"Christopher Lee"
296100,38,"Michael Shannon"
296100,39,"James Franco"
284294,20,"Steve Buscemi"
43457,2,"Bette Davis"
43457,10,"Bess Flowers"
285840,3,"Udo Kier"
330764,4,"Catherine Deneuve"
314365,4,"Liev Schreiber"
314365,3,"Stanley Tucci"
314365,43,"Richard Jenkins"
314365,9,"Paul Guilfoyle"
101420,4,"Michael Ironside"
245698,9,"Liev Schreiber"
157843,3,"James Franco"
335310,12,"Dan Aykroyd"
290637,0,"Nicolas Cage"
65586,8,"Paul Guilfoyle"
43551,10,"George Sanders"
72850,9,"Christopher Plummer"
43481,4,"Stephen Tobolowsky"
9987,23,"Udo Kier"
87706,5,"Keenan Wynn"
15711,25,"Richard Riehle"
27114,5,"Bess Flowers"
27114,25,"Bess Flowers"
271736,2,"Dustin Hoffman"
289191,4,"Peter Stormare"
144111,9,"Reginald Owen"
38237,1,"James Remar"
17874,1008,"Keenan Wynn"
17874,1009,"Roddy McDowall"
159824,9,"Steve Buscemi"
19294,7,"Udo Kier"
124111,15,"Michael Ironside"
49954,6,"Orson Welles"
40139,2,"Lance Henriksen"
24094,15,"Lance Henriksen"
24094,29,"Richard Riehle"
24094,36,"Danny Trejo"
36550,10,"Christopher Lloyd"
36550,17,"Wallace Shawn"
36550,23,"James Earl Jones"
306745,0,"Julianne Moore"
306745,3,"Michael Shannon"
309809,43,"Jeff Bridges"
309809,47,"James Franco"
309809,51,"Paul Giamatti"
362046,0,"Dolph Lundgren"
362046,1,"Danny Trejo"
59230,6,"Rod Steiger"
72785,2,"Max von Sydow"
250535,7,"Jim Broadbent"
111732,2,"James Stewart"
35418,9,"Edward G. Robinson"
302349,1,"Udo Kier"
340488,1,"Michael Shannon"
339988,1,"Tom Hanks"
68730,11,"Liam Neeson"
296098,0,"Tom Hanks"
346079,4,"Tom Sizemore"
26301,2,"Robert Forster"
49249,3,"Peter Cushing"
323792,2,"Danny Trejo"
323792,3,"Eric Roberts"
359471,0,"Tom Sizemore"
248633,2,"Billy Zane"
258665,1,"Martin Sheen"
217185,12,"Bess Flowers"
85285,1,"Bette Davis"
4196,2,"Ben Kingsley"
268060,23,"Lance Henriksen"
315872,0,"John Turturro"
105529,7,"Marcello Mastroianni"
106224,2,"Anthony Quinn"
76157,2,"Marcello Mastroianni"
326755,1,"Marcello Mastroianni"
194485,2,"Marcello Mastroianni"
47158,2,"Anthony Hopkins"
47158,3,"Jim Broadbent"
270487,30,"Michael Gambon"
270487,57,"Dolph Lundgren"
214717,1,"Malcolm McDowell"
46713,4,"Eric Roberts"
362185,2,"Ving Rhames"
250572,7,"J.K. Simmons"
353595,6,"Grey Griffin"
40826,7,"Raymond Burr"
334328,8,"Alec Baldwin"
334328,9,"John Goodman"
316761,11,"James Franco"
107035,2,"Marcello Mastroianni"
334536,5,"James Remar"
329819,6,"Catherine Deneuve"
285844,3,"James Caan"
285844,4,"Danny Trejo"
247954,12,"Jackie Chan"
32932,1,"Sam Neill"
101056,7,"Bruce Davison"
10257,28,"Jackie Chan"
25626,1024,"Jackie Chan"
14561,1,"Ray Liotta"
4912,18,"Rutger Hauer"
328869,6,"John Leguizamo"
330127,3,"Christopher Lloyd"
157422,9,"Eric Roberts"
3936,20,"Irving Bacon"
47761,2,"Christopher Lloyd"
306969,0,"Peter Stormare"
345323,23,"Ben Kingsley"
345323,31,"Cloris Leachman"
345323,49,"Helen Mirren"
345323,6,"Jeff Goldblum"
345323,62,"Liev Schreiber"
345323,68,"Mark Strong"
345323,69,"Martin Sheen"
345323,71,"Michael Gambon"
345323,83,"Rutger Hauer"
345323,87,"Susan Sarandon"
253414,10,"Bill Murray"
253414,11,"Bruce Willis"
322850,0,"Martin Sheen"
309919,5,"Tom Arnold"
346808,1,"Morgan Freeman"
306964,28,"Lin Shaye"
51935,5,"Udo Kier"
64551,18,"Paul Guilfoyle"
125666,3,"Roddy McDowall"
26849,6,"Joseph Crehan"
246013,5,"Ben Kingsley"
176143,4,"J. Carrol Naish"
18447,3,"Dennis Hopper"
99708,1009,"Christopher Lee"
59333,11,"Danny Trejo"
221800,2,"Liev Schreiber"
336811,3,"John C. Reilly"
294963,4,"Richard Jenkins"
131815,4,"Ray Milland"
293646,0,"Antonio Banderas"
84942,2,"Richard Riehle"
59095,5,"Udo Kier"
329020,0,"Christopher Lee"
292014,10,"Sean Bean"
74474,3,"William Hurt"
74474,7,"Alan Arkin"
58207,7,"Liam Neeson"
22672,3,"James Remar"
92804,2,"John Carradine"
69058,3,"Joss Ackland"
271665,0,"Dean Stockwell"
45147,2,"Samuel L. Jackson"
287636,1,"James Franco"
55240,10,"James Flavin"
294016,5,"Helen Mirren"
294016,7,"John Goodman"
140648,7,"Shelley Winters"
140648,11,"Henry Fonda"
57578,2,"Anthony Quinn"
57578,11,"Joss Ackland"
51485,16,"Christopher Lloyd"
17038,10,"Cloris Leachman"
44037,15,"Michael Ironside"
4419,9,"Marcello Mastroianni"
222581,1,"Tom Sizemore"
321741,3,"Alec Baldwin"
148451,5,"Robert Forster"
198820,3,"James Mason"
85442,4,"Kirk Douglas"
271331,1,"Sam Neill"
271331,3,"Gérard Depardieu"
20863,2,"Shelley Winters"
20863,3,"Susan Sarandon"
20863,5,"Eric Roberts"
38362,4,"Anthony Quinn"
72111,1,"Ernest Borgnine"
74405,4,"Sean Bean"
75133,1,"Sean Bean"
75134,2,"Sean Bean"
267831,7,"Alec Baldwin"
85262,8,"Boris Karloff"
174278,10,"Irving Bacon"
247780,20,"J. Carrol Naish"
55325,3,"Wallace Shawn"
312221,0,"Sylvester Stallone"
312221,87,"Liev Schreiber"
367326,2,"John Leguizamo"
339527,5,"Anthony Hopkins"
42693,3,"Shelley Winters"
170752,6,"Eric Roberts"
75140,1,"Sean Bean"
57310,2,"Marcello Mastroianni"
157827,5,"Isabelle Huppert"
157827,8,"David Strathairn"
336004,2,"Robert De Niro"
246133,9,"John C. Reilly"
246133,11,"Dean Stockwell"
211166,25,"Harvey Keitel"
211166,27,"John Turturro"
343426,5,"John Heard"
75142,1,"Sean Bean"
276536,2,"Danny Glover"
198511,5,"Gérard Depardieu"
198474,2,"Marcello Mastroianni"
217648,2,"Marcello Mastroianni"
24260,2,"Gérard Depardieu"
39850,4,"Robert Downey Jr."
39850,5,"Alan Arkin"
333348,6,"John Goodman"
333348,10,"Alan Arkin"
75143,1,"Sean Bean"
75143,6,"Mark Strong"
36516,7,"James Mason"
244636,8,"Henry O'Neill"
137587,1,"Sam Neill"
337751,3,"Susan Sarandon"
293603,0,"Meryl Streep"
293603,1,"Paul Giamatti"
4228,18,"Sam Neill"
4228,22,"Christopher Lee"
167364,8,"Gérard Depardieu"
119694,6,"Liev Schreiber"
119694,11,"Whoopi Goldberg"
132542,2,"Bruce Willis"
363890,4,"Tom Sizemore"
252189,1,"Eric Roberts"
353462,0,"Ben Kingsley"
315620,3,"Michael Gambon"
92787,23,"Boris Karloff"
41923,9,"Michael Ironside"
85204,4,"Michael Ironside"
27350,1,"Christopher Walken"
27350,2,"Michael Ironside"
30361,3,"Michael Ironside"
145081,2,"Michael Ironside"
293830,4,"Michael Ironside"
293830,9,"Richard Riehle"
76287,4,"Michael Ironside"
213914,3,"Michael Ironside"
46734,9,"Michael Ironside"
44951,5,"Michael Ironside"
79722,3,"Michael Ironside"
268092,1,"Frank Welker"
268092,6,"Michael Ironside"
189279,7,"Boris Karloff"
189279,17,"Frank Faylen"
79367,9,"Boris Karloff"
177317,2,"Boris Karloff"
108794,4,"Sean Bean"
56718,1,"Christopher Walken"
56718,3,"Joss Ackland"
219466,11,"John Goodman"
363810,8,"Bruce Davison"
119482,15,"Marcello Mastroianni"
3013,4,"James Mason"
27112,16,"Christopher Lee"
32665,2,"Michael Caine"
210293,17,"Willem Dafoe"
94251,20,"Bess Flowers"
31770,7,"Ward Bond"
80775,11,"Frank Faylen"
80775,19,"Clint Eastwood"
36520,2,"Shelley Winters"
77861,2,"Martin Sheen"
77861,4,"Ned Beatty"
14074,1,"Peter Stormare"
171277,3,"Eric Roberts"
105098,13,"Keenan Wynn"
299687,13,"Liev Schreiber"
364067,0,"Bill Murray"
17007,1,"Whoopi Goldberg"
134743,1,"Christopher Walken"
134743,2,"Susan Sarandon"
317953,2,"John Cleese"
128899,8,"John Wayne"
111570,11,"John Carradine"
298026,0,"Danny Trejo"
79435,2,"Catherine Deneuve"
172721,5,"Brad Dourif"
340275,2,"Samuel L. Jackson"
340275,3,"John Cusack"
300693,4,"Dennis Quaid"
300693,18,"Dermot Mulroney"
218275,1,"Rutger Hauer"
218275,4,"Max von Sydow"
27034,11,"Burt Lancaster"
27034,16,"James Flavin"
49502,11,"Ray Milland"
320853,16,"Ray Milland"
136793,23,"Grey Griffin"
321621,1,"James Caan"
340816,0,"Patrick Stewart"
347969,5,"Steve Buscemi"
347969,7,"Danny Trejo"
347969,76,"Harvey Keitel"
347969,9,"Nick Nolte"
347969,15,"John Turturro"
347497,6,"Patrick Stewart"
73954,4,"Joss Ackland"
258435,0,"Isabelle Huppert"
76808,4,"Rutger Hauer"
326425,4,"Bruce Willis"
329833,35,"John Malkovich"
329833,51,"Susan Sarandon"
368239,2,"John C. Reilly"
359983,0,"Jeff Bennett"
359983,4,"James Earl Jones"
291537,2,"Paul Newman"
372631,10,"Grey Griffin"
185497,1,"Christian Slater"
249567,2,"Ray Milland"
74057,2,"Donald Sutherland"
47240,4,"Marcello Mastroianni"
75808,6,"Harry Dean Stanton"
75808,15,"Christopher Lloyd"
75808,16,"James Woods"
229056,0,"Vincent Price"
373541,0,"Lance Henriksen"
94641,11,"Joseph Crehan"
84085,5,"Roddy McDowall"
84085,8,"J. Carrol Naish"
83728,14,"James Franco"
83728,25,"Michael Shannon"
340666,7,"Michael Shannon"
237710,4,"Bruce Dern"
356483,0,"James Remar"
356486,5,"Michael Madsen"
266294,10,"John Leguizamo"
363486,2,"Christopher Lloyd"
140300,6,"Dustin Hoffman"
140300,38,"J.K. Simmons"
140300,37,"Jackie Chan"
62768,1,"Keanu Reeves"
70702,1,"Boris Karloff"
70702,20,"Joseph Crehan"
45166,1,"Edward G. Robinson"
45166,2,"Burt Lancaster"
229005,5,"Ray Milland"
40246,9,"Mickey Rooney"
40246,12,"Shelley Winters"
344041,5,"Laurence Fishburne"
256687,7,"Alfred Molina"
350845,2,"J.K. Simmons"
66772,7,"Rutger Hauer"
342927,1,"Danny Trejo"
107257,5,"John Heard"
337075,0,"John Hurt"
281291,3,"Donald Sutherland"
281291,4,"Helen Mirren"
282879,25,"Christopher Walken"
151911,5,"Henry Fonda"
99729,24,"Charles Lane"
99729,25,"J. Carrol Naish"
99729,26,"John Wayne"
337208,7,"Eric Roberts"
302026,1,"Lance Henriksen"
49172,5,"Eric Roberts"
74436,9,"Anthony Quinn"
159109,3,"Dermot Mulroney"
299553,5,"Dolph Lundgren"
360055,2,"Dolph Lundgren"
336313,3,"Susan Sarandon"
28859,9,"Rip Torn"
39436,2,"Max von Sydow"
43856,17,"Charles Lane"
122198,7,"John Malkovich"
122198,37,"Catherine Deneuve"
122198,38,"Isabelle Huppert"
83119,11,"Shelley Winters"
362703,6,"Danny Glover"
259325,16,"Paul Guilfoyle"
272548,1,"Ron Perlman"
303665,0,"Patrick Stewart"
104041,6,"Kirk Douglas"
72054,3,"Rutger Hauer"
23382,1,"Ron Perlman"
3025,16,"Christopher Lee"
106495,8,"J. Carrol Naish"
106495,13,"Ward Bond"
116712,6,"Edward G. Robinson"
116712,12,"Barbara Stanwyck"
116712,38,"Bess Flowers"
79500,20,"Frank Welker"
326094,4,"Danny DeVito"
276905,12,"Bill Nighy"
312669,0,"Julianne Moore"
312669,8,"Wallace Shawn"
47367,1,"Marcello Mastroianni"
211845,4,"Keith David"
67083,14,"Samuel L. Jackson"
319888,6,"Christopher Walken"
319888,12,"Jim Broadbent"
331962,4,"Keanu Reeves"
331962,7,"Christopher McDonald"
273899,4,"Ron Perlman"
67198,1,"Val Kilmer"
67198,2,"Kris Kristofferson"
353378,5,"Whoopi Goldberg"
291851,4,"Keith David"
119586,1,"John Carradine"
29695,8,"Charles Durning"
111561,6,"Charles Lane"
76851,11,"Edward G. Robinson"
63505,3,"Henry Fonda"
96715,4,"Kevin Pollak"
340357,18,"J.K. Simmons"
340357,19,"Susan Sarandon"
291870,1,"Robert De Niro"
291870,11,"Dermot Mulroney"
291870,56,"Danny Glover"
96828,2,"James Mason"
96828,3,"George Sanders"
43735,3,"Dean Stockwell"
346651,6,"Paul Guilfoyle"
146198,13,"Woody Harrelson"
323677,4,"William Hurt"
333371,3,"John Goodman"
267860,5,"Morgan Freeman"
267860,12,"Robert Forster"
269149,33,"J.K. Simmons"
279641,5,"Alfred Molina"
318850,0,"Sean Bean"
267193,6,"Mark Strong"
29114,8,"John Carradine"
324978,9,"Donald Sutherland"
92060,4,"Vincent Price"
255278,4,"Christian Slater"
257081,16,"John Carradine"
257081,24,"Ward Bond"
228647,31,"Charles Lane"
87612,1,"Humphrey Bogart"
87612,13,"Frank Faylen"
373314,1,"Anthony Hopkins"
377853,11,"Max von Sydow"
336199,2,"Isabelle Huppert"
337107,1,"Gérard Depardieu"
337107,2,"Isabelle Huppert"
110395,1,"Ben Kingsley"
27674,6,"Eric Roberts"
31907,2,"Ving Rhames"
288186,2,"Rip Torn"
60825,5,"Charles Durning"
68720,8,"Reginald Owen"
286940,11,"Martin Sheen"
286940,12,"J.K. Simmons"
81666,4,"Vanessa Redgrave"
340881,5,"Danny Glover"
382951,3,"Ving Rhames"
371645,2,"Sam Neill"
354110,3,"Donald Sutherland"
354110,4,"Brian Cox"
65719,5,"Gérard Depardieu"
201639,1,"John Malkovich"
245324,1,"Udo Kier"
4747,8,"Gérard Depardieu"
49125,3,"Marcello Mastroianni"
171213,1,"Isabelle Huppert"
105254,3,"Max von Sydow"
140278,14,"Stellan Skarsgård"
64504,5,"Isabelle Huppert"
16159,6,"M. Emmet Walsh"
185495,1,"Ray Milland"
185495,4,"John Carradine"
216068,8,"Ray Milland"
118727,5,"Jim Cummings"
150578,12,"Susan Sarandon"
30345,5,"Boris Karloff"
47149,24,"Joseph Crehan"
126563,3,"Dennis Hopper"
332721,2,"Bill Nighy"
332721,3,"Michael Gambon"
4680,18,"Gérard Depardieu"
61540,4,"Ray Milland"
17302,1,"John Cleese"
17302,3,"Dennis Hopper"
54560,3,"Brian Cox"
219166,3,"James Remar"
52088,4,"Eric Roberts"
88264,7,"Anthony Hopkins"
102858,4,"Val Kilmer"
24235,3,"Danny Trejo"
24235,4,"Dennis Hopper"
24235,6,"Steve Buscemi"
24235,7,"Antonio Banderas"
24235,8,"Val Kilmer"
78071,8,"Isabelle Huppert"
302528,6,"Christopher Plummer"
138273,2,"Vanessa Redgrave"
301365,8,"Keanu Reeves"
301348,2,"Michael Shannon"
333352,4,"Helen Mirren"
367524,5,"Liev Schreiber"
359025,11,"Kevin Pollak"
291871,2,"James Franco"
383140,3,"Tom Sizemore"
97400,3,"John Goodman"
38531,3,"Buster Keaton"
92927,3,"Vanessa Redgrave"
37754,5,"Laurence Fishburne"
262536,3,"Henry O'Neill"
262536,8,"Joseph Crehan"
73983,11,"Frank Faylen"
3938,6,"Irving Bacon"
3938,32,"Charles Lane"
346494,6,"Udo Kier"
332704,1,"Sam Neill"
347689,29,"Richard Riehle"
347881,5,"Stephen Tobolowsky"
347881,12,"Robert Forster"
292010,3,"Sam Neill"
315664,0,"Meryl Streep"
63317,2,"Shelley Winters"
228109,2,"William H. Macy"
210302,1,"Willem Dafoe"
208091,1,"Willem Dafoe"
195029,6,"Richard Riehle"
195029,7,"Robert Forster"
186759,19,"Bruce Davison"
153397,6,"Michael Gambon"
342521,17,"Keanu Reeves"
34158,2,"Morgan Freeman"
34158,14,"David Strathairn"
34158,24,"Danny Glover"
257044,3,"Ray Milland"
75510,5,"Barbara Stanwyck"
122325,1,"Bette Davis"
249969,7,"Alan Hale"
387893,1,"John Leguizamo"
78476,2,"Isabelle Huppert"
116500,10,"Bess Flowers"
121848,2,"Humphrey Bogart"
81670,8,"Donald Sutherland"
110299,10,"Burt Reynolds"
224162,6,"Paul Guilfoyle"
33482,7,"Bess Flowers"
336775,20,"John Goodman"
290595,23,"Liam Neeson"
158928,4,"Helen Mirren"
70151,8,"Shelley Winters"
29487,11,"Paul Guilfoyle"
29829,14,"Charles Lane"
118534,2,"George Sanders"
301608,4,"Nicolas Cage"
81030,15,"George Sanders"
374465,0,"Isabelle Huppert"
57656,9,"Rutger Hauer"
99374,11,"Keenan Wynn"
255388,13,"Joseph Crehan"
51505,4,"James Remar"
377170,5,"Joseph Crehan"
339994,5,"James Caan"
170194,6,"Val Kilmer"
153161,2,"Lionel Barrymore"
153161,31,"Bess Flowers"
153165,3,"Lionel Barrymore"
85540,9,"Lionel Barrymore"
153169,3,"Lionel Barrymore"
342165,7,"Robert Forster"
193899,2,"Lionel Barrymore"
191068,7,"Lionel Barrymore"
261684,1,"Lionel Barrymore"
126418,1,"Lionel Barrymore"
230284,4,"Lionel Barrymore"
184824,2,"Lionel Barrymore"
182899,4,"Lionel Barrymore"
183827,10,"Lionel Barrymore"
335498,5,"Lionel Barrymore"
255733,4,"Lionel Barrymore"
298032,2,"Danny Trejo"
168976,10,"Max von Sydow"
85693,1,"Bruce Willis"
345874,4,"William H. Macy"
345874,3,"John Leguizamo"
45232,5,"Clint Howard"
62880,17,"Dick Miller"
114394,12,"Ray Liotta"
34036,1,"Antonio Banderas"
322240,4,"Christopher Walken"
84907,4,"Christian Slater"
343042,4,"Ray Milland"
206630,6,"Bette Davis"
202637,4,"George Kennedy"
330483,4,"Tom Wilkinson"
205588,2,"Stellan Skarsgård"
357125,2,"Tom Hanks"
127380,31,"Willem Dafoe"
127380,79,"Sigourney Weaver"
323676,7,"Kathy Bates"
384737,3,"Bruce Willis"
131673,2,"Lance Henriksen"
347938,0,"James Franco"
51059,10,"Tom Arnold"
109453,16,"Susan Sarandon"
302401,7,"Tom Wilkinson"
302401,4,"Nicolas Cage"
355008,10,"Kevin Pollak"
234004,27,"Sylvester Stallone"
234004,29,"John Goodman"
234004,30,"Paul Giamatti"
44157,6,"Frank Welker"
33224,7,"Edward G. Robinson"
347945,6,"Michael Ironside"
59126,5,"Dennis Hopper"
107248,17,"Jackie Chan"
388055,0,"Susan Sarandon"
47096,4,"Marcello Mastroianni"
54316,3,"Michael Caine"
75926,5,"Christopher Lee"
290250,8,"Keith David"
290250,45,"Robert Downey Jr."
383121,0,"Dolph Lundgren"
202214,5,"Rutger Hauer"
270010,2,"Tom Hanks"
46740,2,"John Cleese"
97481,1,"John Hurt"
11767,2,"Charles Bronson"
291264,4,"Christopher Walken"
118889,26,"Charles Lane"
174759,6,"Boris Karloff"
370014,9,"Sam Neill"
39943,18,"Bess Flowers"
164479,20,"John Carradine"
389323,6,"James Remar"
32887,8,"Ray Milland"
32887,14,"Henry O'Neill"
122800,4,"Forest Whitaker"
122800,3,"Robert De Niro"
13099,41,"Jackie Chan"
121170,2,"Woody Harrelson"
126760,9,"Keenan Wynn"
126760,17,"John Wayne"
48268,2,"Udo Kier"
223702,8,"James Franco"
208035,2,"Sigourney Weaver"
250880,8,"Liev Schreiber"
122293,10,"Malcolm McDowell"
370234,4,"Richard Riehle"
80520,2,"Alec Baldwin"
126076,5,"John Heard"
60505,2,"Rutger Hauer"
337154,7,"Susan Sarandon"
337154,6,"J.K. Simmons"
291805,2,"Woody Harrelson"
291805,5,"Morgan Freeman"
291805,6,"Michael Caine"
388440,3,"Bruce Davison"
339526,1,"Jeff Bennett"
299782,37,"Dennis Hopper"
87061,7,"Tom Hanks"
5654,6,"Malcolm McDowell"
44645,18,"Jackie Chan"
4546,13,"Donald Pleasence"
135652,11,"Eric Roberts"
135652,12,"Keith David"
257345,3,"Kevin Bacon"
24793,1,"Whoopi Goldberg"
40863,3,"Jackie Chan"
341012,28,"Martin Sheen"
341012,77,"Kirk Douglas"
37237,1,"Michael Caine"
37237,5,"Michael Gambon"
324314,4,"Clint Eastwood"
324314,6,"Paul Newman"
364902,1,"Anthony Hopkins"
328429,0,"Mark Strong"
30665,5,"Boris Karloff"
30665,11,"Ward Bond"
44688,2,"David Strathairn"
395883,2,"Alec Baldwin"
395883,4,"Danny Glover"
84228,6,"Ving Rhames"
43074,25,"Bill Murray"
43074,26,"Dan Aykroyd"
43074,24,"Sigourney Weaver"
353610,52,"Eric Roberts"
168098,4,"John Cusack"
168098,6,"Samuel L. Jackson"
356334,6,"Danny Glover"
112767,1,"Michael Caine"
131172,13,"Rip Torn"
363889,1,"Clint Howard"
373476,2,"Michael Shannon"
373476,3,"Kathy Bates"
373476,4,"Danny Glover"
359790,0,"Anthony Hopkins"
359790,3,"Ray Liotta"
51444,4,"Orson Welles"
31453,4,"Val Kilmer"
266279,2,"Boris Karloff"
399747,5,"James Franco"
86971,3,"Brad Dourif"
86971,9,"Brad Dourif"
400174,6,"Laurence Fishburne"
400174,12,"Forest Whitaker"
39048,1,"Barbara Stanwyck"
94811,20,"Ward Bond"
400605,5,"Billy Zane"
70859,26,"Brad Dourif"
79192,4,"Keenan Wynn"
253337,9,"Kris Kristofferson"
253337,33,"Grey Griffin"
263945,2,"Grey Griffin"
263945,3,"Frank Welker"
263945,4,"Jeff Bennett"
263945,5,"Jim Cummings"
258489,4,"Samuel L. Jackson"
258489,17,"Jim Broadbent"
278154,0,"John Leguizamo"
333386,3,"Woody Harrelson"
337874,46,"James Franco"
390512,2,"Paul Giamatti"
359412,4,"Bruce Willis"
58430,5,"Max von Sydow"
274504,3,"James Franco"
274504,5,"Ed Harris"
274504,4,"Christian Slater"
101206,1003,"George Sanders"
398265,2,"Kris Kristofferson"
398265,5,"Tom Sizemore"
120885,11,"Mickey Rooney"
130134,7,"Paul Fix"
130134,8,"Clint Eastwood"
174150,18,"John George"
24678,17,"James Earl Jones"
394047,1,"James Remar"
363676,0,"Tom Hanks"
76681,3,"George Kennedy"
150273,6,"Raymond Burr"
385031,2,"Keith David"
316268,0,"Lance Henriksen"
325789,10,"John Leguizamo"
308266,87,"Kevin Pollak"
368596,1,"Alec Baldwin"
368596,25,"Michael Madsen"
368596,3,"Danny Glover"
28073,7,"Boris Karloff"
28073,8,"Christopher Lee"
88949,1,"Ernest Borgnine"
139826,5,"Rod Steiger"
298028,0,"Danny Trejo"
397873,0,"Danny Trejo"
403232,1,"Danny Trejo"
403232,2,"Michael Madsen"
367816,7,"Dan Aykroyd"
367816,8,"Sigourney Weaver"
225776,2,"Danny Glover"
76348,7,"Catherine Deneuve"
247845,6,"Mark Strong"
190163,23,"Boris Karloff"
190163,29,"Bess Flowers"
156335,23,"Boris Karloff"
79596,1006,"Boris Karloff"
50688,1,"Boris Karloff"
42591,1,"Christopher Lee"
12602,2,"Christopher Lee"
42717,1,"Christopher Lee"
185752,1,"Christopher Lee"
109636,5,"Christopher Lee"
165644,2,"Christopher Lee"
165644,3,"Roddy McDowall"
101185,9,"Christopher Lee"
29924,10,"Roddy McDowall"
29924,18,"Christopher Lee"
387444,2,"Christopher Lee"
79106,1,"Christopher Lee"
79106,4,"Joss Ackland"
108432,4,"Christopher Lee"
35165,3,"Christopher Lee"
165401,15,"Christopher Lee"
18560,1,"Christopher Lee"
24057,4,"Christopher Lee"
73772,11,"Christopher Lee"
38622,5,"Christopher Lee"
338766,3,"Jeff Bridges"
48995,1,"Stellan Skarsgård"
158741,8,"Brian Cox"
62009,3,"Gérard Depardieu"
49855,1,"Kevin Bacon"
49855,9,"Clint Howard"
293093,2,"Tom Sizemore"
43035,3,"Anthony Quinn"
43035,16,"John George"
390584,19,"Christian Slater"
390584,18,"James Franco"
282040,3,"Alec Baldwin"
40717,2,"John Wayne"
382079,4,"Alfred Molina"
382079,6,"Christopher Lloyd"
376660,1,"Woody Harrelson"
309886,9,"William H. Macy"
337674,5,"Isabelle Huppert"
397520,3,"Martin Sheen"
399894,3,"Lance Henriksen"
64133,2,"Gérard Depardieu"
149026,4,"James Caan"
77649,1,"James Mason"
396269,1,"James Mason"
198057,10,"Richard Riehle"
198057,12,"Lin Shaye"
185154,2,"James Mason"
105848,11,"James Mason"
147643,3,"James Mason"
26803,22,"Jim Broadbent"
184799,7,"Keenan Wynn"
177474,8,"Keenan Wynn"
177474,9,"George Sanders"
190967,3,"J.K. Simmons"
190967,7,"Kevin Pollak"
47397,3,"Stellan Skarsgård"
20782,1,"Michael Madsen"
22745,1,"Lance Henriksen"
42084,4,"Helen Mirren"
294795,10,"Oliver Platt"
407375,0,"Billy Zane"
56552,11,"Stephen Tobolowsky"
21636,5,"Cloris Leachman"
270774,1,"Jackie Chan"
228034,12,"Tom Sizemore"
228034,16,"Cloris Leachman"
228034,19,"Bruce Davison"
332212,2,"Wallace Shawn"
36375,28,"Bess Flowers"
172104,38,"Charles Lane"
68139,1,"Michael Gambon"
247773,13,"Irving Bacon"
247773,14,"Bess Flowers"
347751,16,"Jim Cummings"
95610,9,"Jim Broadbent"
377264,4,"Paul Giamatti"
377264,56,"Brian Cox"
296524,9,"John Malkovich"
283366,5,"Samuel L. Jackson"
302946,2,"J.K. Simmons"
343010,5,"Robert Forster"
407887,0,"Liam Neeson"
407518,4,"Harvey Keitel"
331583,0,"Keanu Reeves"
21799,4,"Roddy McDowall"
100490,5,"Sean Bean"
2324,17,"Ray Liotta"
2324,24,"Charles Durning"
270851,1,"Christopher Lloyd"
381034,1,"Christopher Lloyd"
125926,8,"Stellan Skarsgård"
105734,1,"Stellan Skarsgård"
139195,11,"Stellan Skarsgård"
162818,12,"Stellan Skarsgård"
197528,3,"Stellan Skarsgård"
128900,2,"Stellan Skarsgård"
228432,4,"Stellan Skarsgård"
136238,7,"Stellan Skarsgård"
34527,45,"Stellan Skarsgård"
125882,2,"Stellan Skarsgård"
125882,4,"Max von Sydow"
22615,3,"Stellan Skarsgård"
57500,1002,"Max von Sydow"
57500,1004,"Stellan Skarsgård"
57500,1006,"Peter Stormare"
78098,4,"Stellan Skarsgård"
316784,0,"Malcolm McDowell"
184341,3,"Robert De Niro"
184341,11,"John Turturro"
40790,9,"Charlton Heston"
63186,8,"Marcello Mastroianni"
63186,13,"Burt Lancaster"
62726,1003,"Eric Roberts"
15611,1003,"Liev Schreiber"
27696,4,"Mickey Rooney"
